employee_id,age,gender,marital_status,education,education_field,department,job_role,job_level,business_travel,distance_from_home_km,num_companies_worked,years_at_company,years_in_current_role,years_since_last_promotion,years_with_current_manager,monthly_income_usd,stock_option_level,num_projects_last_year,training_times_last_year,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,relationship_satisfaction,performance_rating,overtime,attrition,join_date
17963,38,Male,Married,2,Human Resources,Operations,Manager,1,Travel_Rarely,3,3,3,0,0,5,9768,2,7,3,4,4,2,4,4,4,No,No,2015-08-20
17964,38,Female,Single,5,Medical,Research & Development,Laboratory Technician,2,Non-Travel,19,6,1,1,0,0,6080,2,4,5,3,3,4,2,3,4,Yes,No,2017-05-31
17965,41,Male,Married,4,Medical,Finance,Auditor,4,Travel_Rarely,1,1,16,0,9,3,12989,2,4,2,3,2,1,4,4,4,No,Yes,2016-12-29
17966,38,Male,Single,4,Life Sciences,Finance,Accountant,2,Travel_Rarely,29,1,3,0,0,2,11942,0,5,0,4,3,3,4,4,3,No,No,2016-12-18
17967,35,Male,Single,3,Life Sciences,Research & Development,Healthcare Representative,2,Travel_Rarely,11,6,6,3,8,3,14129,1,4,1,2,2,3,2,2,4,No,No,2021-08-08
17968,35,Female,Married,2,Medical,Sales,Sales Executive,2,Travel_Frequently,7,3,2,2,0,0,19745,0,5,5,4,2,3,2,2,4,No,No,2018-08-23
17969,29,Female,Single,3,Medical,Sales,Manager,1,Travel_Frequently,22,3,4,4,0,4,8590,1,4,3,1,4,3,4,2,4,Yes,No,2020-05-07
17970,31,Male,Married,3,Medical,Sales,Manager,3,Travel_Frequently,29,9,13,0,4,0,11092,1,6,1,4,3,3,3,2,4,No,No,2019-01-04
17971,57,Female,Single,3,Medical,Sales,Manager,3,Travel_Frequently,8,9,6,0,3,4,20000,2,4,2,2,1,1,3,2,4,No,Yes,2020-07-27
17972,29,Male,Divorced,2,Human Resources,Finance,Accountant,2,Travel_Rarely,16,2,7,1,2,9,6838,0,4,3,2,4,4,3,3,4,No,No,2016-06-08
17973,45,Male,Divorced,4,Medical,Sales,Sales Executive,2,Travel_Frequently,29,0,6,2,1,2,8156,1,4,2,1,3,3,3,3,4,No,Yes,2017-06-14
17974,26,Male,Married,2,Technical Degree,Research & Development,Research Scientist,3,Travel_Rarely,4,2,14,0,4,5,19970,2,3,3,4,2,3,2,4,4,No,Yes,2019-10-13
17975,40,Female,Married,3,Medical,Sales,Manager,2,Non-Travel,9,2,1,1,1,2,12894,1,2,1,2,1,2,3,3,4,No,No,2018-09-02
17976,36,Male,Divorced,2,Marketing,Research & Development,Research Scientist,1,Non-Travel,1,0,2,2,0,7,10137,0,6,0,2,2,4,3,1,4,Yes,Yes,2015-01-02
17977,60,Male,Single,2,Marketing,Finance,Auditor,1,Travel_Rarely,1,0,4,1,3,1,12791,2,5,3,2,3,4,4,3,3,No,No,2017-04-07
17978,28,Male,Married,3,Technical Degree,Human Resources,Human Resources,1,Travel_Rarely,24,0,1,1,2,1,7313,1,6,1,2,2,3,3,3,4,Yes,No,2016-11-25
17979,37,Female,Single,2,Medical,Human Resources,Human Resources,3,Travel_Rarely,29,4,5,5,3,0,8946,3,3,4,4,3,3,4,2,4,Yes,No,2015-09-21
17980,41,Female,Married,3,Medical,Marketing,Marketing Manager,1,Travel_Rarely,1,0,3,2,0,1,4236,1,4,2,3,4,2,4,4,4,No,No,2015-01-24
17981,27,Female,Divorced,3,Marketing,Operations,Manager,1,Travel_Rarely,1,1,0,0,1,13,11038,1,3,2,2,4,1,4,3,4,No,No,2021-05-30
17982,27,Male,Married,3,Technical Degree,Operations,Director,1,Travel_Rarely,7,1,2,0,8,0,13799,1,4,4,4,3,3,2,3,3,Yes,No,2015-06-17
17983,40,Male,Single,1,Marketing,Human Resources,Human Resources,1,Travel_Frequently,14,8,4,4,0,0,7178,3,4,2,3,3,4,4,1,3,No,Yes,2018-07-02
17984,25,Female,Divorced,4,Medical,Sales,Sales Representative,2,Travel_Rarely,1,0,3,1,0,2,3520,1,4,2,1,2,3,2,3,4,No,Yes,2015-08-05
17985,52,Female,Married,3,Life Sciences,Operations,Director,1,Travel_Rarely,13,1,0,0,3,2,7111,0,6,5,1,3,2,2,4,4,No,Yes,2017-01-17
17986,37,Male,Married,3,Marketing,Operations,Manager,3,Travel_Rarely,4,1,11,1,3,2,13051,3,4,4,1,4,4,3,4,4,Yes,No,2019-07-24
17987,36,Male,Married,4,Marketing,Research & Development,Research Scientist,3,Non-Travel,9,3,8,1,3,2,16237,2,2,2,4,3,2,2,2,4,No,No,2020-09-11
17988,48,Male,Married,4,Human Resources,Finance,Accountant,1,Travel_Rarely,9,0,0,0,3,0,8557,0,2,3,4,4,2,3,2,4,Yes,No,2021-06-15
17989,29,Male,Married,4,Life Sciences,Operations,Specialist,1,Travel_Rarely,6,8,3,0,7,0,12759,0,6,1,1,2,1,2,4,4,No,Yes,2019-05-12
17990,39,Female,Divorced,4,Technical Degree,Sales,Sales Executive,2,Non-Travel,29,2,6,4,1,1,6628,0,4,4,2,4,3,2,2,4,Yes,No,2016-09-25
17991,44,Male,Married,3,Technical Degree,Marketing,Marketing Manager,1,Non-Travel,12,3,3,3,0,0,12152,2,2,4,3,3,4,1,3,4,No,No,2020-01-19
17992,34,Male,Married,5,Other,Research & Development,Laboratory Technician,3,Travel_Rarely,7,0,6,0,0,5,10327,0,4,3,1,4,3,2,3,4,No,No,2015-10-05
17993,30,Female,Single,4,Medical,Research & Development,Healthcare Representative,1,Travel_Frequently,29,2,0,0,5,5,10024,1,4,3,1,3,4,4,2,4,No,Yes,2018-11-25
17994,32,Female,Married,2,Marketing,Research & Development,Laboratory Technician,2,Travel_Rarely,13,1,5,3,3,2,13671,1,6,2,2,4,3,2,4,4,No,No,2021-02-15
17995,34,Male,Married,4,Medical,Marketing,Marketing Manager,5,Travel_Frequently,10,0,22,1,1,0,11970,1,6,2,3,1,3,3,3,4,Yes,Yes,2020-09-18
17996,26,Male,Married,4,Human Resources,Marketing,Marketing Manager,5,Travel_Rarely,4,3,19,2,2,1,7520,1,4,2,4,1,2,4,2,4,No,Yes,2021-04-03
17997,32,Female,Single,3,Life Sciences,Operations,Specialist,1,Travel_Rarely,3,3,1,1,1,2,14372,2,4,2,1,2,1,1,2,4,No,No,2016-03-11
17998,42,Male,Married,3,Marketing,Research & Development,Research Scientist,2,Non-Travel,10,1,1,0,2,1,5056,1,5,3,3,3,3,2,1,4,No,No,2018-03-06
17999,30,Female,Single,3,Life Sciences,Sales,Sales Representative,1,Travel_Rarely,12,2,3,3,0,0,10885,1,4,0,3,3,3,3,4,4,Yes,No,2018-01-18
18000,34,Male,Single,3,Life Sciences,Research & Development,Research Scientist,4,Travel_Frequently,29,1,13,1,1,0,10635,1,5,4,4,3,2,2,1,4,Yes,No,2016-04-25
18001,44,Female,Divorced,2,Life Sciences,Sales,Sales Executive,2,Travel_Rarely,8,2,3,0,0,5,8272,0,6,3,2,3,3,3,1,4,Yes,No,2019-07-17
18002,47,Female,Married,3,Life Sciences,Sales,Sales Executive,1,Travel_Rarely,1,1,3,0,2,0,10642,0,7,3,4,1,2,2,3,4,No,Yes,2015-05-12
18003,48,Male,Single,2,Human Resources,Operations,Director,1,Non-Travel,1,3,1,1,0,3,20000,0,4,3,3,4,4,4,2,4,No,No,2016-08-29
18004,42,Male,Single,3,Medical,Operations,Manager,3,Travel_Rarely,12,7,6,1,1,1,9926,1,5,4,4,3,3,4,3,4,Yes,Yes,2018-06-07
18005,45,Male,Married,4,Marketing,Human Resources,HR,2,Travel_Rarely,4,1,5,2,2,0,10807,1,4,6,2,1,3,3,1,3,Yes,Yes,2016-08-20
18006,29,Female,Married,3,Medical,Research & Development,Manufacturing Director,3,Travel_Rarely,1,0,12,1,0,4,6510,1,6,2,3,3,3,3,2,4,No,No,2018-08-23
18007,39,Female,Married,3,Medical,Sales,Sales Representative,2,Travel_Rarely,1,1,0,0,0,5,4145,0,3,3,4,2,4,3,2,4,Yes,No,2017-09-16
18008,42,Female,Single,3,Technical Degree,Research & Development,Healthcare Representative,2,Travel_Rarely,3,0,4,3,0,3,5136,1,4,3,3,3,3,3,3,3,No,No,2016-02-13
18009,32,Male,Married,3,Technical Degree,Sales,Sales Representative,1,Travel_Rarely,4,7,1,1,0,1,2989,0,5,1,3,3,2,2,1,3,No,Yes,2019-08-18
18010,55,Male,Married,3,Life Sciences,Finance,Accountant,1,Travel_Rarely,11,0,0,0,1,3,16892,3,7,1,2,1,4,2,2,4,No,No,2015-04-04
18011,52,Female,Married,4,Technical Degree,Human Resources,HR,2,Non-Travel,1,7,3,3,0,1,11037,0,2,4,3,4,3,2,2,4,No,No,2015-06-16
18012,50,Female,Married,3,Marketing,Marketing,Marketing Representative,2,Travel_Rarely,5,0,8,0,1,0,15524,1,2,3,1,3,3,1,3,4,No,Yes,2016-01-10
18013,34,Female,Single,4,Marketing,Research & Development,Manufacturing Director,2,Travel_Rarely,1,3,0,0,0,0,20000,2,5,5,3,2,2,2,3,4,No,Yes,2021-08-12
18014,33,Female,Divorced,2,Human Resources,Research & Development,Laboratory Technician,1,Travel_Rarely,12,0,1,1,2,0,16303,1,6,6,3,4,2,4,2,4,No,No,2019-11-14
18015,18,Female,Married,3,Medical,Sales,Sales Executive,1,Travel_Frequently,8,3,3,0,1,1,9855,2,4,4,3,4,2,3,4,4,No,No,2020-05-14
18016,41,Female,Married,4,Medical,Research & Development,Laboratory Technician,1,Travel_Rarely,29,0,1,1,3,2,5277,2,7,3,3,2,3,3,3,4,No,No,2015-12-26
18017,40,Male,Married,1,Technical Degree,Sales,Sales Representative,1,Travel_Rarely,10,0,4,3,0,1,5582,1,3,4,2,2,3,3,3,3,Yes,Yes,2019-08-01
18018,55,Female,Married,3,Human Resources,Research & Development,Laboratory Technician,2,Non-Travel,4,4,4,2,0,0,13951,0,3,3,2,2,3,3,3,4,Yes,Yes,2019-06-13
18019,43,Male,Married,3,Life Sciences,Finance,Auditor,2,Travel_Frequently,9,3,1,0,3,4,14499,0,4,2,2,2,3,2,3,4,No,No,2021-07-25
18020,38,Male,Married,5,Medical,Marketing,Marketing Manager,2,Travel_Rarely,8,6,6,0,1,3,6409,3,5,6,2,2,3,3,2,4,No,No,2015-04-29
18021,42,Male,Divorced,4,Marketing,Sales,Sales Executive,3,Travel_Rarely,1,6,5,0,3,1,12489,0,3,1,3,2,4,3,3,4,No,Yes,2017-11-27
18022,27,Female,Single,3,Technical Degree,Human Resources,HR,1,Travel_Frequently,21,2,2,2,0,3,16132,0,3,3,2,3,1,2,1,4,No,Yes,2015-11-23
18023,43,Male,Married,3,Life Sciences,Operations,Director,1,Travel_Rarely,4,0,2,1,4,1,4930,0,5,6,2,4,3,2,2,4,No,No,2020-06-27
18024,35,Female,Married,3,Technical Degree,Research & Development,Manufacturing Director,1,Travel_Rarely,1,1,0,0,0,0,8322,0,5,3,4,3,4,2,4,4,No,No,2019-12-01
18025,30,Male,Married,3,Life Sciences,Marketing,Marketing Representative,2,Travel_Rarely,13,1,1,0,0,0,14105,0,6,3,4,4,3,4,4,3,Yes,Yes,2019-02-18
18026,22,Male,Divorced,3,Life Sciences,Sales,Sales Representative,2,Travel_Rarely,1,4,0,0,1,5,13082,0,6,1,3,2,3,1,2,4,Yes,Yes,2015-01-22
18027,32,Female,Divorced,4,Life Sciences,Research & Development,Research Scientist,3,Travel_Rarely,7,4,9,0,3,2,8386,1,4,1,4,2,3,2,4,3,No,No,2017-07-20
18028,32,Female,Married,2,Marketing,Research & Development,Manufacturing Director,2,Travel_Rarely,1,1,2,0,0,3,8445,3,5,3,4,2,1,3,3,4,No,No,2016-06-29
18029,23,Female,Married,5,Technical Degree,Sales,Manager,2,Travel_Rarely,9,6,8,1,9,0,14441,0,4,0,3,4,4,4,4,4,Yes,No,2017-10-30
18030,37,Female,Single,2,Life Sciences,Human Resources,HR,5,Travel_Rarely,5,2,20,1,0,1,8006,2,5,2,3,4,4,3,4,4,No,No,2018-12-15
18031,36,Male,Married,3,Marketing,Research & Development,Manufacturing Director,2,Travel_Rarely,12,3,3,0,2,5,11929,0,3,5,2,2,2,4,2,4,No,Yes,2021-02-23
18032,55,Female,Married,4,Life Sciences,Sales,Manager,2,Travel_Rarely,15,4,2,2,3,1,7754,1,7,4,2,3,3,1,2,4,Yes,No,2018-01-05
18033,24,Male,Married,4,Human Resources,Research & Development,Laboratory Technician,2,Travel_Rarely,5,1,1,0,2,5,5752,2,6,3,2,3,3,1,2,4,No,Yes,2015-07-22
18034,31,Male,Married,3,Life Sciences,Research & Development,Healthcare Representative,3,Travel_Rarely,1,1,6,1,0,2,8853,2,3,6,1,4,3,2,3,4,Yes,No,2020-01-18
18035,30,Female,Single,3,Human Resources,Human Resources,Human Resources,1,Non-Travel,2,7,2,0,0,0,10796,1,4,4,2,2,3,4,2,4,No,No,2020-12-24
18036,37,Female,Married,4,Life Sciences,Sales,Sales Representative,2,Travel_Rarely,19,0,7,1,0,3,15400,1,4,6,3,2,4,1,4,4,No,No,2017-12-04
18037,26,Male,Married,5,Medical,Research & Development,Healthcare Representative,1,Travel_Rarely,6,2,1,0,1,0,20000,0,5,6,2,3,2,1,4,4,No,No,2017-02-17
18038,24,Male,Married,1,Technical Degree,Marketing,Marketing Representative,2,Travel_Rarely,18,0,8,6,1,2,3658,0,5,4,1,4,2,4,3,4,No,Yes,2018-05-13
18039,48,Female,Divorced,2,Medical,Sales,Manager,2,Travel_Rarely,8,3,6,1,13,0,9634,2,5,3,4,3,3,4,3,4,No,No,2018-05-19
18040,44,Male,Divorced,2,Life Sciences,Research & Development,Research Scientist,3,Travel_Rarely,5,4,8,2,0,7,14157,0,7,4,4,3,2,3,4,4,No,Yes,2016-12-23
18041,36,Female,Married,2,Technical Degree,Research & Development,Healthcare Representative,2,Travel_Rarely,6,2,4,0,0,0,7986,1,5,4,3,1,2,2,3,4,Yes,Yes,2019-04-08
18042,25,Male,Single,4,Life Sciences,Sales,Sales Executive,1,Travel_Rarely,2,3,1,1,3,0,6336,0,2,2,3,3,3,4,4,4,Yes,Yes,2021-08-18
18043,45,Male,Married,4,Technical Degree,Human Resources,HR,3,Travel_Rarely,3,0,13,1,2,4,7586,0,7,6,3,1,3,4,4,4,No,Yes,2016-02-03
18044,36,Female,Single,3,Marketing,Research & Development,Research Scientist,2,Travel_Rarely,1,1,0,0,0,1,12874,1,7,3,3,3,2,4,3,4,Yes,Yes,2018-10-13
18045,55,Female,Single,2,Marketing,Operations,Manager,3,Non-Travel,2,7,7,1,3,3,3723,3,3,4,2,1,2,4,1,4,No,No,2019-04-30
18046,33,Male,Married,1,Other,Sales,Sales Executive,2,Travel_Rarely,1,2,3,3,0,3,15376,2,3,5,4,4,3,3,3,4,Yes,No,2017-11-21
18047,29,Male,Divorced,1,Life Sciences,Finance,Auditor,2,Non-Travel,3,0,0,0,2,0,11530,1,7,1,4,3,3,4,2,4,No,No,2018-05-15
18048,43,Male,Married,4,Medical,Finance,Auditor,1,Travel_Rarely,6,2,4,3,2,7,8215,0,6,6,3,4,2,3,4,4,Yes,Yes,2015-09-05
18049,45,Female,Single,3,Other,Operations,Specialist,1,Travel_Frequently,9,0,1,1,2,0,11459,2,6,5,3,3,2,2,2,4,No,No,2019-01-08
18050,39,Male,Married,3,Other,Research & Development,Research Scientist,1,Travel_Rarely,11,1,0,0,1,2,9706,0,3,6,1,3,4,4,2,4,No,No,2020-02-15
18051,35,Male,Married,2,Marketing,Finance,Accountant,1,Travel_Rarely,5,0,1,1,3,1,4404,0,6,4,3,2,4,4,1,4,No,Yes,2020-06-29
18052,29,Female,Divorced,3,Medical,Human Resources,Human Resources,1,Travel_Rarely,3,1,0,0,1,0,5826,1,5,3,4,2,1,2,3,4,Yes,Yes,2018-04-15
18053,32,Male,Married,4,Other,Research & Development,Manufacturing Director,1,Travel_Rarely,19,2,1,0,1,1,20000,0,6,3,3,3,3,2,4,4,Yes,Yes,2021-07-31
18054,49,Female,Divorced,4,Other,Sales,Sales Executive,3,Travel_Rarely,12,0,5,2,0,5,6647,2,3,5,4,3,4,4,4,4,No,Yes,2017-02-19
18055,33,Female,Divorced,3,Technical Degree,Research & Development,Manufacturing Director,3,Travel_Frequently,23,1,7,0,0,1,5082,2,5,2,1,3,2,4,3,4,No,No,2015-09-14
18056,35,Male,Married,2,Other,Research & Development,Healthcare Representative,3,Travel_Rarely,4,1,6,1,0,6,11638,1,5,4,2,3,4,4,4,4,Yes,No,2019-11-07
18057,46,Male,Single,3,Other,Research & Development,Laboratory Technician,1,Travel_Frequently,8,1,1,1,2,2,20000,1,4,1,3,4,2,2,4,4,No,Yes,2017-07-10
18058,24,Female,Single,2,Technical Degree,Finance,Accountant,2,Travel_Frequently,11,3,4,4,0,0,2930,1,7,3,3,3,2,4,2,4,No,Yes,2017-11-09
18059,37,Female,Divorced,4,Life Sciences,Research & Development,Healthcare Representative,1,Travel_Rarely,6,0,0,0,3,0,11437,0,7,4,3,2,3,3,3,4,No,Yes,2016-06-06
18060,48,Male,Married,4,Life Sciences,Sales,Manager,2,Travel_Rarely,18,5,0,0,2,2,4044,2,6,2,4,1,1,4,4,3,No,Yes,2017-11-28
18061,31,Male,Single,3,Life Sciences,Research & Development,Manufacturing Director,1,Travel_Rarely,1,1,2,2,0,7,12628,2,5,1,3,2,2,4,4,3,No,No,2017-07-19
18062,35,Male,Single,5,Life Sciences,Research & Development,Research Scientist,5,Travel_Rarely,24,1,24,0,0,0,15990,1,2,3,4,3,1,3,3,4,No,No,2019-04-24
18063,35,Male,Single,3,Other,Marketing,Marketing Representative,1,Travel_Rarely,12,0,0,0,0,7,10949,3,6,3,3,3,3,2,2,4,No,No,2016-03-23
18064,37,Female,Single,3,Life Sciences,Finance,Finance Analyst,2,Travel_Rarely,13,0,1,1,2,0,6382,1,4,1,3,4,4,3,2,4,Yes,No,2021-06-13
18065,51,Female,Divorced,3,Marketing,Sales,Sales Representative,2,Travel_Rarely,29,0,0,0,0,0,6807,0,5,5,3,2,4,3,3,4,No,Yes,2020-10-17
18066,25,Female,Divorced,2,Medical,Human Resources,HR,3,Travel_Rarely,1,1,8,0,7,4,4996,3,4,4,2,2,3,3,3,4,Yes,Yes,2017-10-10
18067,39,Male,Divorced,3,Technical Degree,Finance,Auditor,1,Travel_Rarely,12,1,4,4,4,10,12719,0,4,3,1,4,4,3,2,4,No,Yes,2019-07-07
18068,34,Female,Single,2,Medical,Marketing,Marketing Manager,1,Travel_Rarely,1,1,1,0,1,6,3465,3,6,4,1,2,3,3,2,3,No,Yes,2019-12-26
18069,40,Male,Single,4,Human Resources,Research & Development,Research Scientist,1,Non-Travel,12,2,2,0,3,1,6610,0,5,2,3,2,3,2,2,3,No,No,2016-05-04
18070,45,Female,Single,3,Marketing,Marketing,Marketing Manager,2,Travel_Rarely,19,0,6,1,0,3,9120,2,5,6,4,4,3,1,3,4,Yes,No,2020-10-29
18071,37,Male,Divorced,1,Human Resources,Finance,Finance Analyst,2,Non-Travel,6,2,0,0,1,5,4654,0,3,1,3,1,2,2,3,3,No,No,2020-09-02
18072,42,Female,Married,4,Marketing,Sales,Sales Executive,2,Travel_Frequently,3,0,6,0,1,1,6339,1,4,4,1,4,3,3,4,4,No,No,2016-03-25
18073,30,Female,Divorced,4,Medical,Research & Development,Healthcare Representative,2,Travel_Rarely,1,1,0,0,1,3,14574,0,5,3,3,2,2,4,3,3,No,No,2016-02-03
18074,46,Male,Single,3,Other,Research & Development,Manufacturing Director,1,Travel_Frequently,4,0,3,0,3,2,3842,1,6,5,4,2,3,4,3,4,No,No,2016-03-04
18075,24,Female,Married,2,Life Sciences,Operations,Manager,1,Travel_Frequently,11,4,0,0,3,4,5534,0,7,2,4,2,2,4,1,4,Yes,Yes,2017-09-16
18076,42,Female,Married,3,Life Sciences,Finance,Auditor,2,Travel_Rarely,1,8,3,3,1,1,17827,1,5,4,2,2,1,3,4,4,No,Yes,2015-10-29
18077,45,Male,Married,2,Human Resources,Sales,Sales Executive,2,Non-Travel,1,1,5,1,5,2,8314,1,5,6,3,1,3,4,2,4,No,No,2015-06-26
18078,25,Female,Divorced,2,Medical,Finance,Accountant,2,Non-Travel,5,0,9,1,2,0,9759,0,6,4,2,1,2,2,3,4,No,No,2021-08-22
18079,28,Male,Married,4,Life Sciences,Marketing,Marketing Manager,2,Travel_Rarely,6,3,1,1,7,2,4243,0,4,2,3,3,4,4,2,4,No,Yes,2017-07-11
18080,43,Male,Married,2,Medical,Research & Development,Healthcare Representative,3,Travel_Rarely,14,3,7,0,0,0,20000,0,4,6,1,2,2,2,3,3,No,Yes,2017-02-21
18081,47,Male,Single,2,Medical,Sales,Sales Executive,3,Travel_Rarely,9,6,5,1,2,2,7604,3,4,3,2,3,2,3,3,4,No,No,2019-04-12
18082,30,Female,Divorced,4,Life Sciences,Research & Development,Manufacturing Director,2,Travel_Rarely,10,4,0,0,0,5,7468,1,5,2,3,4,3,3,4,4,No,No,2018-02-11
18083,52,Male,Married,1,Other,Sales,Manager,1,Travel_Rarely,10,1,2,2,1,1,10828,3,6,4,1,4,3,3,4,4,No,No,2015-11-12
18084,45,Female,Married,3,Human Resources,Research & Development,Laboratory Technician,1,Travel_Rarely,3,0,0,0,5,0,8218,1,2,3,1,3,3,3,4,4,No,No,2019-08-19
18085,40,Female,Single,3,Other,Finance,Auditor,2,Travel_Frequently,14,1,1,0,0,3,9397,2,5,6,3,3,3,3,3,4,No,No,2018-06-03
18086,34,Female,Married,4,Life Sciences,Research & Development,Manufacturing Director,3,Travel_Rarely,2,1,10,1,0,2,4564,1,5,3,4,3,3,4,3,4,No,No,2018-02-26
18087,28,Male,Single,4,Life Sciences,Finance,Finance Analyst,1,Travel_Rarely,24,0,0,0,0,7,7276,3,4,3,2,3,3,2,2,4,No,No,2020-01-28
18088,33,Male,Single,4,Human Resources,Operations,Director,2,Travel_Rarely,1,0,1,1,1,2,8227,3,7,2,3,4,4,3,3,4,No,No,2015-01-27
18089,57,Female,Single,3,Medical,Sales,Sales Executive,2,Travel_Rarely,11,0,6,0,2,6,5106,2,6,5,3,1,2,2,1,4,No,No,2015-02-15
18090,30,Female,Single,4,Life Sciences,Research & Development,Healthcare Representative,2,Non-Travel,4,9,3,0,4,0,2014,1,3,2,3,3,3,3,4,4,Yes,Yes,2020-05-11
18091,43,Male,Married,3,Technical Degree,Research & Development,Manufacturing Director,5,Travel_Frequently,1,0,22,4,1,0,6693,3,5,5,4,3,3,3,2,4,Yes,Yes,2015-02-25
18092,22,Male,Married,3,Technical Degree,Finance,Accountant,1,Travel_Rarely,4,0,0,0,3,8,8717,1,6,2,2,3,3,4,2,4,No,Yes,2017-09-11
18093,33,Male,Divorced,2,Technical Degree,Research & Development,Laboratory Technician,2,Travel_Rarely,1,8,1,1,2,0,5374,1,4,1,3,4,2,2,2,3,No,No,2019-04-24
18094,30,Female,Married,4,Human Resources,Research & Development,Research Scientist,4,Travel_Rarely,4,2,10,1,2,3,13891,1,5,3,4,4,2,3,3,4,No,No,2018-04-14
18095,41,Male,Married,5,Life Sciences,Research & Development,Laboratory Technician,1,Travel_Rarely,14,1,2,2,0,2,18363,3,5,4,2,3,3,3,4,4,Yes,No,2015-11-05
18096,37,Male,Single,3,Medical,Sales,Sales Executive,1,Travel_Frequently,5,1,0,0,0,1,3856,0,5,2,2,4,4,3,3,4,No,No,2017-02-09
18097,34,Female,Married,5,Marketing,Research & Development,Manufacturing Director,1,Travel_Rarely,1,0,1,0,5,1,9938,0,5,6,3,4,2,3,4,3,Yes,Yes,2015-05-27
18098,45,Male,Divorced,1,Technical Degree,Operations,Specialist,1,Travel_Rarely,8,0,2,0,0,0,4781,2,6,6,3,3,4,3,3,4,Yes,No,2020-02-28
18099,20,Female,Married,5,Life Sciences,Research & Development,Healthcare Representative,1,Travel_Rarely,17,2,0,0,0,0,7083,3,4,6,2,4,1,4,2,4,No,Yes,2020-01-06
18100,42,Female,Married,3,Medical,Finance,Finance Analyst,2,Travel_Frequently,14,3,3,1,3,4,11846,0,5,2,4,4,3,1,3,4,Yes,No,2015-06-25
18101,34,Female,Married,3,Marketing,Sales,Sales Executive,3,Travel_Rarely,13,1,8,0,1,0,10456,3,2,2,3,3,4,3,4,3,No,No,2015-09-17
18102,41,Female,Married,4,Medical,Operations,Specialist,2,Travel_Rarely,2,3,3,2,1,2,16376,2,4,6,2,3,2,3,2,4,No,Yes,2019-01-10
18103,36,Male,Married,4,Life Sciences,Research & Development,Healthcare Representative,3,Travel_Rarely,4,1,8,1,12,1,20000,1,3,3,3,4,3,2,2,3,No,No,2018-03-23
18104,30,Female,Single,2,Medical,Sales,Manager,1,Travel_Frequently,2,4,1,0,5,0,20000,0,4,2,2,2,4,3,1,4,No,Yes,2020-06-29
18105,30,Female,Divorced,3,Medical,Sales,Sales Executive,3,Travel_Rarely,22,1,7,0,2,1,4889,0,5,3,2,3,4,4,2,4,No,Yes,2019-03-06
18106,24,Female,Married,5,Human Resources,Finance,Accountant,1,Non-Travel,1,0,2,0,2,1,12251,0,6,4,4,3,2,4,3,3,No,Yes,2018-12-07
18107,37,Male,Married,3,Technical Degree,Research & Development,Research Scientist,1,Travel_Rarely,7,2,2,1,0,1,8505,0,7,2,4,1,3,2,3,4,No,No,2018-06-11
18108,38,Male,Married,3,Marketing,Research & Development,Laboratory Technician,1,Travel_Rarely,6,5,0,0,1,7,6929,1,6,1,2,3,4,4,2,3,No,No,2020-09-06
18109,45,Male,Single,4,Human Resources,Operations,Director,3,Travel_Rarely,15,0,7,0,0,8,20000,0,7,1,2,4,4,2,3,4,No,Yes,2015-04-04
18110,44,Male,Single,3,Marketing,Sales,Sales Executive,2,Travel_Frequently,4,3,0,0,2,2,13661,1,5,4,3,1,4,3,2,4,No,Yes,2019-06-23
18111,45,Female,Divorced,3,Medical,Research & Development,Healthcare Representative,4,Travel_Rarely,7,2,12,1,0,0,9630,0,4,5,4,3,1,1,4,4,No,No,2018-12-24
18112,26,Female,Single,3,Human Resources,Sales,Sales Executive,3,Travel_Frequently,1,0,6,3,3,0,9133,2,7,4,3,4,3,1,3,3,No,No,2019-08-06
18113,38,Male,Married,3,Life Sciences,Sales,Manager,2,Travel_Frequently,8,0,4,4,0,1,13406,2,5,1,3,4,4,2,4,4,No,Yes,2016-05-01
18114,36,Male,Divorced,3,Technical Degree,Human Resources,Human Resources,2,Travel_Rarely,10,0,2,0,1,1,5965,2,7,1,2,2,3,3,1,4,No,Yes,2015-07-03
18115,36,Male,Married,4,Life Sciences,Research & Development,Laboratory Technician,2,Travel_Rarely,7,1,0,0,1,4,10239,1,2,5,4,3,3,4,3,4,No,No,2020-04-21
18116,44,Male,Single,3,Marketing,Finance,Accountant,4,Travel_Rarely,4,5,11,4,3,0,16605,1,4,4,3,4,3,2,4,4,No,Yes,2020-11-16
18117,29,Female,Single,3,Life Sciences,Finance,Auditor,1,Travel_Rarely,11,0,0,0,0,1,14602,1,4,3,2,3,2,2,4,4,No,No,2020-01-23
18118,46,Female,Single,4,Technical Degree,Research & Development,Healthcare Representative,3,Travel_Rarely,1,0,7,1,2,2,11213,2,7,0,3,3,2,3,2,4,No,Yes,2019-07-07
18119,42,Female,Divorced,3,Medical,Finance,Accountant,2,Travel_Rarely,11,2,2,2,7,4,10440,3,5,2,2,1,3,2,2,4,Yes,Yes,2015-12-14
18120,49,Male,Married,3,Technical Degree,Sales,Sales Executive,3,Travel_Rarely,15,3,7,1,2,14,20000,0,3,3,2,3,2,3,4,4,No,Yes,2018-01-19
18121,33,Male,Single,2,Medical,Sales,Sales Representative,2,Travel_Rarely,17,6,4,3,1,2,5096,2,4,3,1,3,3,3,4,4,No,Yes,2021-07-17
